name,book_id
Edward Abbey,214614
Janet Evanovich,6419
Tom Rath,56454
Tom Robbins,9570
Edward Rutherfurd,92163
Sidney Sheldon,43328
Richelle Mead,8718952
Alyson Noel,9395215
Bella Forrest,17255435
Tom Wolfe,586472
Madeleine Wickham,129645
Tess Gerritsen,32255
Christopher Moore,33441
Edgar Allan Poe,899492
Byron Glaser,899492
Bill D. Fountain,899492
Jean Kwok,7362158
Lauren Oliver,17565845
Abbi Glines,13146214
Leonardo da Vinci,24096
H. Anna Suh,24096
Kristin Hannah,217432
Blake Crouch,17920175
Angie Sage,1375896
Mark Zug,1375896
Sophie Kinsella,23305614
Mollie Katzen,603422
Dr. Seuss,105551
Orhan Pamuk,2517
Erdağ M. Göknar,2517
Carlos Castaneda,78250
David Baldacci,9509287
Marcia Brown,193093
Cinda Williams Chima,213647
Janet Evanovich,19004663
John   Williams,2223324
Neil Gaiman,16791
Chris Bachalo,16791
Mark Buckingham,16791
Tori Amos,16791
Catherine Marshall,229123
Tahereh Mafi,13623150
Lisa Gardner,84839
Carol S. Dweck,40745
Jude Watson,5972040
C.S. Lewis,26435
Richard H. Thaler,2527900
Cass R. Sunstein,2527900
Susan Cooper,210329
Jonathan Franzen,23754479
Richard Paige,32446
Dean Koontz,32446
James Patterson,53625
Kristin Hannah,3975186
Kurt Vonnegut Jr.,9595
Nassim Nicholas Taleb,38315
Kate Mosse,14975
Joseph J. Ellis,7493
Isaac Asimov,76679
Kerstin Gier,6919272
Lawrence Wright,16142053
Young Kim,7619292
Stephenie Meyer,7619292
John Fowles,56034
Samuel Taylor Coleridge,732562
Gustave Doré,732562
Robert Munsch,240130
Michael Martchenko,240130
John Steinbeck,163977
H. Rider Haggard,23814
Tina Reber,12647642
Neil Gaiman,25105
Jill Thompson,25105
Vince Locke,25105
Peter Straub,25105
L.J. Smith,3934321
Jeanne DuPrau,3467
Hermann Hesse,5954
Ursule Molinaro,5954
Neil Gaiman,25106
Bryan Talbot,25106
Stan Woch,25106
P. Craig Russell,25106
Shawn McManus,25106
John Watkiss,25106
Jill Thompson,25106
Duncan Eagleson,25106
Kent Williams,25106
Todd Klein,25106
Samantha Shannon,17199504
Charles Dickens,31250
Helen Small,31250
Stephen Wall,31250
Anthony Horowitz,175004
Jacqueline Susann,50833
James A. Michener,12657
Dave Eggers,4954
Radwa Ashour,3438000
رضوى عاشور,3438000
Michael Rosen,201126
Helen Oxenbury,201126
Richelle Mead,6339989
David Eddings,673657
Nora Roberts,7076706
James Patterson,13147
Howard Roughan,13147
Peter F. Hamilton,45252
Thomas Rockwell,322351
Edgar Allan Poe,269322
Philip Pullman,269322
Heather Gudenkauf,6335026
Neil Gaiman,22522808
David Herbert Donald,106590
Ilona Andrews,1811543
Graham Greene,3698
Robert  Stone,3698
Katie Ashley,16062211
Patricia Cornwell,6541
Patrick O'Brian,77430
Akira Toriyama,969275
Alastair Reynolds,89187
James Patterson,7134202
Maxine Paetro,7134202
Janet Evanovich,8205669
Rachel Renée Russell,6054449
Kresley Cole,14384
Beth Revis,10345927
Trudi Canavan,28251
Amy Tan,17383934
Nicholas Sparks,3465
Micah Sparks,3465
Lloyd Alexander,24781
Amy Plum,9462812
Anne Morrow Lindbergh,77295
John Perkins,2159
Jorge Luis Borges,426504
Anthony Kerrigan,426504
Anthony Bonner,426504
John Sandford,37304
Ernest Hemingway,4625
Ray Bradbury,50033
Anne Rice,43782
Chip Heath,6570502
Dan Heath,6570502
Sejal Badani,24228353
John Fowles,243705
Gail Carson Levine,183660
Kurt Vonnegut Jr.,9594
Amanda Coplin,13540215
Bill Bryson,17262366
Maeve Binchy,41967
Terry Brooks,34919
L.M. Montgomery,65840
Mikhail Lermontov,226378
Paul Foote,226378
Francine Rivers,9943
Ian McEwan,6862
Edmund Morris,40923
M.M. Kaye,10222
Lee Child,2211221
Jasinda Wilder,17448960
Paulo Coelho,20819682
Brandon Sanderson,22443261
Donna VanLiere,42172
Rory Freedman,196613
Kim Barnouin,196613
Kristen Ashley,12299419
Margret Rey,899962
H.A. Rey,899962
Alice Schroeder,2054761
Julie Garwood,107779
John Flanagan,2836109
Harlan Coben,18114060
Orhan Pamuk,11691
Maureen Freely,11691
John Flanagan,6348045
Tess Gerritsen,715834
Betty Crocker,1127996
Gabrielle Zevin,359410
Harlan Coben,11737271
James Patterson,13133
Michael Ledwidge,13133
James Patterson,45169
Michael Ledwidge,45169
Holly Goldberg Sloan,15937108
Claudia Gray,6421588
Laurell K. Hamilton,139417
Vince Flynn,777211
Nora Roberts,6781956
Angela Dawe,6781956
Richard Connell,157076
Cory Doctorow,954674
Jeff Lindsay,136081
Jalaluddin Rumi,304079
Coleman Barks,304079
Lisa Genova,22716194
Steven Erikson,175983
Dean Koontz,2029927
Rachel Caine,261122
Tamora Pierce,13834
William R. Forstchen,4922079
Suzanne Collins,385706
David Levithan,9279177
Helen Gardner,32525
Fred S. Kleiner,32525
Christin J. Mamiya,32525
Terry Brooks,15567
Gena Showalter,2498983
Sarah Addison Allen,2200877
Jennifer L. Armentrout,9761771
Chimamanda Ngozi Adichie,126381
Miranda July,113429
Kevin Hearne,9595620
Kresley Cole,14383
Vince Flynn,3313418
Brian K. Vaughan,23093367
Fiona Staples,23093367
Jamie McGuire,18528454
Carl Hiaasen,16071701
Curtis Sittenfeld,16099180
Nick Hornby,6224826
Jack Canfield,801178
Mark Victor Hansen,801178
Alexander McCall Smith,7039
Michael Connelly,49350
C.J. Roberts,13612739
Terry Pratchett,34541
Kresley Cole,6388558
Kurt Vonnegut Jr.,9601
Brian Froud,120253
Terry Windling,120253
Elin Hilderbrand,7726892
Stephen King,550844
Bernie Wrightson,550844
Jane Yolen,91357
Alan Weisman,248787
Erik Larson,239186
Elin Hilderbrand,23341607
Virginia Woolf,18839
Cecelia Ahern,2410506
Anne Brontë,298230
Angeline Goreau,298230
Nora Roberts,26050
Vince Flynn,6339304
Sherrilyn Kenyon,2299110
Pat Conroy,6135237
Ami McKay,171102
Lisa McMann,3657138
Donna Tartt,775346
Rick Riordan,3165162
Ingrid Law,2133795
Bill Simmons,4452257
James Patterson,13151
عائض القرني,2750180
A.P.J. Abdul Kalam,634583
Arun Tiwari,634583
L.J. Smith,11401915
Kevin Williamson,11401915
Julie Plec,11401915
Nate Silver,13588394
Ruta Sepetys,25614492
Agatha Christie,16319
Gary Russell,119
Olivia Cunning,8379374
Marjorie Flack,189182
Kurt Wiese,189182
Rachel Renée Russell,8274537
Laura Ingalls Wilder,8252
Garth Williams,8252
Simon Sinek,7108725
Fannie Flagg,17345258
Dorothy Allison,25354
Libba Bray,9464733
Daniel Suarez,4699575
Scott Turow,4035
Leigh Bardugo,22299763
Joy Adamson,758153
Alfred Bester,333867
Neil Gaiman,333867
Tamora Pierce,24431
Rosamund Hodge,15839984
Dan Simmons,11289
Dan Simmons,3977
Shaun Tan,920607
Brandon Sanderson,15704486
Steve Martin,10873
مصطفى محمود,5664022
Mark Twain,24580
Claire Messud,15701217
Christopher Moore,74731
F. Scott Fitzgerald,4708
Augustine of Hippo,27037
Henry Chadwick,27037
Albert Cook Outler,27037
Kent Haruf,23602562
Nora Roberts,116012
Cathy Marie Buchanan,16138688
Chanda Hahn,13402447
Sarah Silverman,7897478
Patricia Highsmith,2247142
Simone Elkeles,8662836
James Clavell,390711
Christine Feehan,28866
Masashi Kishimoto,4634266
Lauren Beukes,16131077
Diane Ackerman,1128178
David Mitchell,24499258
Chris Hadfield,18170143
Melissa Marr,2321296
أحلام مستغانمي,6621287
Ahlam Mosteghanemi,6621287
John Grisham,5347
Dr. Seuss,206962
J.K. Rowling,8
Mary GrandPré,8
Anthony Horowitz,103983
Harlan Coben,43930
Robin Hobb,45101
Joanna Cole,722864
Bruce Degen,722864
Michael Connelly,126507
Holly Black,20578940
Cassandra Clare,20578940
Daniel Abraham,12962439
George R.R. Martin,12962439
Tommy Patterson,12962439
Candace Bushnell,7091370
Bret Lott,5181
Veronica Roth,17860199
Tim LaHaye,228258
Jerry B. Jenkins,228258
Michael Pollan,7015635
خولة حمدي,20316309
Ellen Schreiber,263147
Kristin Hannah,16044981
Tad Williams,28689
Adrian Conan Doyle,76104
John Dickson Carr,76104
Anna Quindlen,176839
Elena Ferrante,23156040
Ann Goldstein,23156040
Trudi Canavan,28250
Joshua Ferris,97782
Monica  Murphy,17202452
Robin Hobb,45102
Maeve Binchy,15990489
John Grisham,13154952
Hisaya Nakajo,282356
David Ury,282356
Juliet Marillier,13928
Eric Carle,556511
Judy Blume,37738
Seth Godin,7155145
Rudyard Kipling,34053
Candice Millard,78508
Atul Gawande,4477
Susanne Kuhlmann-Krieg,4477
Jim Butcher,7779059
Roland Barthes,497164
Richard Howard,497164
Amy Tan,690866
Mary Kubica,23638955
Andrew Davidson,2595138
Neal Stephenson,823
Elizabeth  Smart,17287028
Chris Stewart,17287028
Michael Buckley,176327
Peter Ferguson,176327
Terry Pratchett,149847
Stephen Briggs,149847
Caragh M. O'Brien,6909544
Derek Landy,284440
Tom Percival,284440
Andy Warhol,31818
Vladimir Nabokov,7805
Tracy Chevalier,89788
Charles Dickens,5338
Michael Slater,5338
B.J. Novak,18007533
Terry Pratchett,7557548
Stephen Briggs,7557548
Rachel Caine,5212771
Nathan Filer,16120760
Madeleine Roux,13597728
Margaret Atwood,24388326
Kim Harrison,30260
John Piper,213367
Holly Black,12813630
Carl Hiaasen,13079
Alice Hoffman,23492741
Jonah Lehrer,12987640
Rachel Caine,2295829
Neal Shusterman,13545075
David Foster Wallace,6751
Eoin Colfer,7005865
Anne Rice,43781
Brandon Sanderson,18739426
Albert Camus,11987
Justin O'Brien,11987
Lauren Graham,16071745
Robert Frost,12204
Becky Albertalli,19547856
Elizabeth Gaskell,383206
Pam Morris,383206
A.G. Howard,12558285
Virginia Lee Burton,153540
Primo Levi,6174
Stuart J. Woolf,6174
Philip Roth,6174
Cinda Williams Chima,500743
Jules Verne,32831
Caleb Carr,32831
Jordan Stump,32831
Susan Vreeland,321577
William Steig,457762
Philippa Gregory,9542439
Harlan Coben,8437667
Carolyn Jessop,818811
Laura Palmer,818811
David Baldacci,15154
Douglas Adams,841628
Terry Pratchett,78876
Stephen R. Donaldson,219205
Marcus Buckingham,50937
Curt Coffman,50937
Terry Pratchett,47994
Dr. Seuss,7769
Thornton Wilder,205476
Donald Margulies,205476
Tappan Wilder,205476
Sara Shepard,3047848
Michael Connelly,32501
David Baldacci,113138
Emily Carroll,18659623
Anthony Horowitz,94319
Michael Ende,68811
Blake Crouch,20423680
Sarah Dessen,23009402
Ayana Mathis,13320466
Dean Koontz,16434
V.C. Andrews,226706
Jane Yolen,228696
John Schoenherr,228696
Fyodor Dostoyevsky,12857
Constance Garnett,12857
Gary Saul Morson,12857
Patricia Briggs,13413589
Honoré de Balzac,59145
Jo Nesbø,3522419
Don Bartlett,3522419
Sylvia Plath,31426
Ted Hughes,31426
Sherrilyn Kenyon,84151
Paulo Coelho,9086994
R.L. Mathewson,12351649
Andrew Ross Sorkin,6687247
Kristin Hannah,1470232
John Steinbeck,4796
Susan Shillinglaw,4796
William Faulkner,373755
Zoe Sugg,22510983
Siobhan Curham,22510983
Carol Ryrie Brink,205821
Janet Evanovich,24950845
J.I. Packer,139855
R.A. Salvatore,68396
Harlan Coben,2177236
Neil Gaiman,71252
Marc Hempel,71252
Richard Case,71252
D'Israeli,71252
Teddy Kristiansen,71252
Glyn Dillon,71252
Charles Vess,71252
Dean Ormston,71252
Kevin Nowlan,71252
Todd Klein,71252
Frank McConnell,71252
Neil Gaiman,25103
Mike Allred,25103
Gary Amaro,25103
Mark Buckingham,25103
David Giordano,25103
Tony Harris,25103
Steve Leialoha,25103
Vince Locke,25103
Shea Anton Pensa,25103
Alec Stevens,25103
Bryan Talbot,25103
John Watkiss,25103
Todd Klein,25103
Michael Zulli,25103
Stephen King,25103
John Wyndham,826845
Hans Christian Andersen,122967
Jerry Pinkney,122967
Miguel Ruiz,81939
Graham Greene,29641
Monica Ali,29641
Jennifer Weiner,25205422
Felix Salten,739840
Barbara Cooney,739840
Ursula K. Le Guin,59924
Herodotus,1362
Aubrey de Sélincourt,1362
John M. Marincola,1362
K. Bromberg,17798287
Matthew Pearl,18402
Jean M. Auel,46544
Patricia Briggs,5292853
Paulo Coelho,5356711
James A. Michener,133430
Kimberly Derting,6261522
Ian McEwan,6870
Stephen R. Covey,36071
A. Roger Merrill,36071
Rebecca R. Merrill,36071
Anne McCaffrey,28541
Nancy Garden,595375
Michael Crichton,6428887
Jonathan Lethem,328854
Malorie Blackman,714902
Harriet Jacobs,152519
Michael Scott,8519822
Ron Chernow,8255917
Kristen Proby,16070521
T. Harv Eker,785092
C.C. Hunter,12866426
Michael Chabon,16707
Hans Hermann,16707
Molly McAdams,15739018
Julie Otsuka,10464963
Tom Robbins,8680
Jennifer McMahon,18007535
Sara Shepard,8428069
Tess Gerritsen,32258
Marina Keegan,18143905
Paolo Giordano,6613956
Shaun Whiteside,6613956
Nicole  Williams,15835685
Neil Gaiman,17349203
Skottie Young,17349203
G. Willow Wilson,20898019
Adrian Alphona,20898019
Nalini Singh,178476
أثير عبدالله النشمي,18711993
Gennifer Choldenko,89716
Guillermo del Toro,6723348
Chuck Hogan,6723348
Maggie Stiefvater,17378527
Pamela Druckerman,13152287
Abby Craden,13152287
Patricia Cornwell,6538
Megan Whalen Turner,448873
Richelle Mead,235718
Sarah Winman,8874743
Lang Leav,18003300
Francis Chan,6515834
Danae Yankoski,6515834
Vince Flynn,85392
Tom Franklin,7948230
Rainer Maria Rilke,46199
Reginald Snell,46199
Franz Xaver Kappus,46199
Meg Cabot,439275
Anna Banks,12425532
Sherrilyn Kenyon,84140
James Patterson,110444
Ann Patchett,80566
Charles Baudelaire,203220
Richard Howard,203220
Janet Evanovich,16169737
Lee Goldberg,16169737
Pierre-Ambroise Choderlos de Laclos,49540
Douglas Parmée,49540
E. Nesbit,164531
David Baldacci,26245853
Terry Pratchett,8785374
Ilona Andrews,8559047
Aldous Huxley,5128
Irwin Shaw,315519
Gilly Macmillan,25817531
Michael Connelly,13495034
Sheri Reynolds,5180
Pat Frank,38169
Vince Flynn,184661
Kazu Kibuishi,1238684
Flannery O'Connor,284996
L.J. Smith,6780439
Anthony  Ryan,18138189
Lisa Scottoline,5355136
Nick Hornby,4264
Anne Rice,31343
Kevin Hearne,12700306
Sister Souljah,106393
Shunryu Suzuki,402843
Han Kang,25489025
Deborah     Smith,25489025
Franz Kafka,333538
Mark Harman,333538
Regaip Minareci,333538
Şerif Yeşilbucak,333538
Mark  Lawrence,15985373
Jonathan Swift,5206937
Sam Harris,51299
L.J. Smith,6441509
Susane Colasanti,781046
Edmund Morris,40929
Connie Willis,24983
David Baldacci,20767918
Bryan Stevenson,20342617
David Eddings,110694
Brian L. Weiss,34452
Michael Connelly,20881071
Keith Ferrazzi,84699
Jeaniene Frost,6871617
Tamora Pierce,153784
Melina Marchetta,1162022
Kimon Nicolaides,3061
Mamie Harmon,3061
R.A. Salvatore,66692
Lorna Landvik,16249
Kate DiCamillo,16052012
K.G. Campbell,16052012
Cecelia Ahern,158119
Edward P. Jones,67
James     Baldwin,38462
Yuu Watase,856917
Michael Connelly,17333227
Marcel Proust,12749
Simon Vance,12749
Lydia Davis,12749
Don    Wood,682920
Audrey Wood,682920
Laurell K. Hamilton,30245
Isabel Allende,149196
Margaret Sayers Peden,149196
Daniel H. Wilson,9634967
Dean Koontz,32432
Jeaniene Frost,6547187
Janet Evanovich,1434105
Marian Keyes,2334751
James Patterson,4110198
Maxine Paetro,4110198
Sue Townsend,51070
W. Somerset Maugham,31196
Edward Gorey,47559
Mike Carey,14498
Glenn Fabry,14498
Neil Gaiman,14498
Chloe Neill,4447622
James     Baldwin,17143
Jasper Fforde,27000
Naoki Higashida,16113737
K.A. Yoshida,16113737
David Mitchell,16113737
Rick Riordan,26252859
Jeaniene Frost,7039218
Jon Krakauer,24911006
Isaac Asimov,509784
David Eddings,371787
Janette Oke,65497
Joe Abercrombie,18666047
Jeffrey Archer,78987
Brent Weeks,12652457
W.B. Yeats,53022
Richard J. Finneran,53022
Tamora Pierce,153800
David Baldacci,627984
أحمد مراد,3831279
Barbara Shook Hazen,1215290
Robert Lewis May,1215290
Richard Scarry,1215290
Haruki Murakami,9555
Jay Rubin,9555
Alfred Birnbaum,9555
Frederik Pohl,218427
Kerry Patterson,15014
Joseph Grenny,15014
Ron McMillan,15014
Al Switzler,15014
Stephen R. Covey,15014
Thomas Cahill,25669
Robert Kirkman,30071
Tony Moore,30071
Charlie Adlard,30071
Cliff Rathburn,30071
Mary Roach,13615414
Ruth Reichl,53645
Terry Pratchett,34492
William  Gibson,22327
Maya Banks,16033906
Alice Sebold,783291
P.D. James,41913
Thomas Hobbes,91953
C.B. Macpherson,91953
Sandra Brown,20454672
K. Bromberg,17880708
Sloane Crosley,2195289
Antonia Fraser,17157
Michelle Magorian,161099
Tabitha Suzuma,7600924
Rob Thomas,18209454
Jennifer Graham,18209454
Philip Roth,703
J.R. Moehringer,144977
Brian Jacques,201345
Cinda Williams Chima,7801229
Danny Sugerman,691520
Jerry Hopkins,691520
Marguerite Henry,17461
Wesley Dennis,17461
David Mitchell,14316
Jane Green,22686
Haven Kimmel,15171
Sidney Sheldon,43325
Nathaniel Philbrick,4820
Kresley Cole,435045
Joseph J. Ellis,6462
William Gibson,22323
Bruce Sterling,22323
Lauren Weisberger,7569223
A.L. Singer,1728744
Walt Disney Company,1728744
Rebecca Donovan,13638570
Darren Shan,8965
Guy Gavriel Kay,104089
Nora Ephron,8765
Louisa May Alcott,78950
Thomas Pynchon,415
Brennan Manning,173526
Michael W. Smith,173526
Rich Mullins,173526
Meg Cabot,93728
Wilbur Smith,429138
Willa Cather,140963
Naomi Klein,1237300
Jonas Jonasson,21094993
Rachel Willson-Broyles,21094993
Ann Patchett,3686
Abbi Glines,13369678
Günter Grass,35743
Lee Strobel,214332
Kerstin Gier,7544603
Shannon Hale,248484
James Noel Smith,248484
Arthur Conan Doyle,194366
Edith Hamilton,23522
Steele Savage,23522
Anna Dewdney,401679
Al Franken,23577
Chuck Klosterman,597
Leah Remini,26827675
Rebecca Paley,26827675
Kurt Vonnegut Jr.,9589
Steven Erikson,55398
Eric Shanower,6662883
Skottie Young,6662883
L. Frank Baum,6662883
Atul Gawande,6667514
Edith Hahn Beer,682761
Susan Dworkin,682761
Susan Sarandon,682761
Julia Ormond,682761
Rory Kennedy,682761
Nora Roberts,85459
Ree Drummond,6361871
Jennifer L. Armentrout,13644055
Laurell K. Hamilton,30271
Brian Greene,22435
Jane Green,31099
Charlaine Harris,6202318
Sue Grafton,380975
Chaim Potok,11507
Tim LaHaye,27528
Jerry B. Jenkins,27528
Julie Kibler,15793184
J.R. Ward,6289920
Carrie Jones,6600137
Carrie Fisher,4961048
Karin Slaughter,21717
Sidney Sheldon,300225
Louise Penny,352921
James Patterson,7156505
Maxine Paetro,7156505
James Patterson,13353667
Michael Ledwidge,13353667
Rick Riordan,9465845
Gordon Korman,9465845
Peter Lerangis,9465845
Jude Watson,9465845
Sam Harris,29501
Mary E. Pearson,1902241
John Flanagan,7592279
Bill Watterson,24812
Rumiko Takahashi,23686
Ron Rash,2815590
Hampton Sides,94799
Iain M. Banks,12007
Gail McHugh,17267122
Marisa de los Santos,115076
Jeff Smith,92143
Christopher Paolini,2479827
Christopher Pike,5941233
Marilynne Robinson,11741
Dodie Smith,511614
Michael Dooling,511614
Sidney Sheldon,119389
F. Scott Fitzgerald,747746
Daniel Defoe,38262
E.L. Doctorow,175675
David Weber,35921
Ben Goldacre,3272165
Ruth Reichl,80642
Jo Nesbø,6891433
Tamora Pierce,24094
Cherrie Lynn,8135807
David Foster Wallace,6748
Ai Yazawa,98413
Joseph Delaney,298567
Patrick  Arrasmith,298567
Tess Gerritsen,32257
Terry Pratchett,6250169
Morgan Matson,11071466
Plum Sykes,381704
Robert Cormier,17162
Teddy Slater,14118
Ron Dias,14118
Ric González,14118
Michael Punke,22836957
Neil Gaiman,25104
Michael Zulli,25104
Jon J. Muth,25104
Charles Vess,25104
Mikal Gilmore,25104
Clayton M. Christensen,2615
Teddy Slater,765281
Bill Langley,765281
Ron Dias,765281
Walt Disney Company,765281
Tamora Pierce,153795
Anthony Horowitz,1821571
Ally Carter,10560331
Abbi Glines,15778138
Bill O'Reilly,17286958
Martin Dugard,17286958
James Rollins,183822
Foundation for Inner Peace,173673
James S.A. Corey,18656030
Nelson DeMille,353814
Brian K. Vaughan,332631
Pia Guerra,332631
José Marzán Jr.,332631
Kim Harrison,3475268
Wayne W. Dyer,19793
Jack Weatherford,93426
Theodore Dreiser,126609
Cinda Williams Chima,9409469
Andrea Hirata,1362193
Bryan Lee O'Malley,7904429
Patricia Cornwell,31623
Joanne Fluke,33443
Mitchell Zuckoff,9729504
Sam Kean,7247854
Clive Barker,52635
Bill Dedman,17704903
Paul Clark Newell Jr.,17704903
Tracy Chevalier,6457081
Rachel Caine,3558003
Douglas Preston,39031
Lincoln Child,39031
Brother Lawrence,498641
Lee Child,12191246
Catherine Ryan Hyde,20620995
Wallace Stegner,9820
John Sandford,9440448
Bob Goff,13497505
Benjamin Graham,106835
Jason Zweig,106835
Warren Buffett,106835
Stephen Hawking,2095
Joe Abercrombie,9300768
Blanche Fisher Wright,1001896
Oscar Wilde,5296
William Shakespeare,42058
John Jowett,42058
Anna Todd,22557520
Maria V. Snyder,1966969
Philip Roth,11734
Cassandra Clare,16303287
Sarah Rees Brennan,16303287
Maureen Johnson,16303287
Cassandra Jean,16303287
Michael Connelly,409918
Tarryn Fisher,13312527
Jon Kabat-Zinn,14096
Banana Yoshimoto,50144
Megan Backus,50144
Eric Van Lustbader,123543
Judith McNaught,129619
Paolo Bacigalupi,7095831
Suzanne Collins,385742
James Patterson,85733
Peter de Jonge,85733
Maureen Johnson,9802372
Charles Dickens,325085
Mark Ford,325085
Dean Koontz,4673605
Kevin J. Anderson,4673605
Chuck Dixon,4673605
Brett Booth,4673605
Jean-Jacques Rousseau,12651
Maurice Cranston,12651
Laurie Halse Anderson,3002300
Ernesto Sabato,53447
Alexander Hamilton,110331
James Madison,110331
John Jay,110331
Philo-Publius,110331
Clinton Rossiter,110331
Charles R. Kessler,110331
