Company_ID,Review_ID,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt
C00006,R00357,1/3/2019, Software Engineer,"Reston, VA",Former Employee ,Decent place to work and growth depends on organization,More than 3 years,0,"Good benefits, decent pay, flexible work schedule",Associates program screws you over,
C000042,R00358,3/6/2019, Associate Software Engineer,"Durham, NC",Current Employee ,Java Developer,Less than a year,0,Welcoming Environment in the workplace,Ever changing life style in the workplace,
C000042,R00359,6/11/2018, QA Engineer,"Smithfield, RI",Current Employee ,Great career-starting company,More than 3 years,0,Benefits including profit sharing and bonuses are great. The breadth of this company provides a great opportunity to try out different career paths or boost your current one.,"In my current role, I am working overtime more often than I'd like with recognition that seems to only go so far until it sizzles out. That may be tied to the size of the company itself, where promotions work in a ""trickle down"" manner.",No advice. I like the direction Abby is taking this company. I think sticking to our current principles will turn out to be a big success.
C000042,R00360,4/17/2019,NA,NA,Current Employee ,"Best Benefits Available, Great Opportunities For Advancement",NA,0,"Very focused on the employee experience.
The best, most extensive, and most customized benefits of any company I've ever worked for.
Well expressed values.
There is a lot of chance to try new things, moving up, sideways, or diagonally while still remaining at the same company.
Leaving each day feeling that I actually had a down-steam impact on helping someone increase their financial wellness.","Pay tends to be lower than equivalent roles at other firms, but when you factor in the tax-advantages of the benefits offered, you often come out ahead of what a competing firm would pay.
There is a LOT of hierarchy here, So many departments and divisions that it is easy to loose touch with all that the company does.
It takes a couple years to get used to the internal Jargon - everything has an acronym!",Keep up the fantastic work Abby. Thank you so much to you and your family for providing us such a great place to work!
C000042,R00361,4/17/2019, Senior Cloud Technologist,"Westlake, TX",Current Employee ,"Best Financial, Technical and Innovating Company",More than a year,0,"1. A lot of opportunities to learn and grow.
2. Lesser internal politics.
3. Support from the manager on both personal and professional.
4. Excellent collaboration with teammates.
5. Planning ahead and for future.
6. Clear Vision and directions from senior management.
7. Availability of open forums to raise issues and concerns to the higher management.
8. Strict adherence to company policies and rules.
9. Zero tolerance on sexual or non-sexual misconducts.
10. Common goals among the enterprise business units.
11. Very good bonus and benefits.
12. Industry best 7% 401k match and 10% profit sharing.
13. Good Work-life balance.
14. And Many more :)",There are some legacy problems but we are moving fast and will be able to resolve them quickly.,"Under Abby's guidance, Fidelity is doing well and I will suggest to keep moving forward in both technology and innovations for achieving common goals."
C000042,R00362,4/18/2019, Customer Relationship Advocate,NA,Former Employee ,Great place to start,Less than a year,0,Fidelity has a lot of supporting individuals and good growth in organization,"Too many people in training, everything is online, no one-on-one focus",
C000042,R00363,4/17/2019, Vice President Financial Consultant,"New York, NY",Former Employee ,"Ethical, customer friendly and employee friendly company",More than a year,0,"Great emphasis on continuing education for Financial Consultants,. The company always emphasizes creating financial plans that puts clients in a better situation according to generally accepted principles of financial planning.","It’s best to join the company young and completely buy in to Fidelity’s view of how financial plans should be drawn up. Those with a tremendous amount of external experience may struggle vs those who completely drink the Fidelity Kool Aid. There is almost no flexibility or creativity among Financial Consultants. If Fidelity we’re managing their business 100% according to plan, it would not matter at all which FC you worked with because every single one of them would offer you precisely the same solutions.",There is very little to improve on. Fidelity is an amazingly well run organization. I believe the constraints on FC creativity are a necessary evil caused by the sheer heft of 6 or 7 trillion dollars of assets under administration and their business model.
C000042,R00364,4/11/2019, Financial Representative,"Framingham, MA",Former Employee ,Great Company,More than a year,0,Fidelity was by far one of the best companies that I have worked for. I think I was lucky enough to get placed in an investor center that had great management.,Could pay more in comparison to other companies,
C000042,R00365,4/14/2019, Human Resources,"Boston, MA",Former Employee ,small fish in big pond,More than 3 years,0,"benefits are terrific
wonderful people throughout the company",Easy to get overlooked in this large company,Could use a better review process
C000042,R00366,4/9/2019, SYSTEMS SERVICES and SUPPORT ANALYST,"Merrimack, NH",Current Employee ,the best place to start your career,More than 3 years,0,"- great benefits
- flexible work schedule (depending on your team, you could have the opportunity to work from home)
- lots of training opportunities
- a culture that encourages career growth and movement
- no dress code, definitely a relaxed company that's focused on what matters: the customers and the services","- some benefits take up to a year to kick in
- base pay could be more competitive
- leadership expects folks at the team level to be agile, but they don't drive agility amongst themselves
- there's little communication among upper management to each other on what their teams are working on to prevent duplication of efforts... you could probably find 3 or 4 tools across the BUs that do the same exact thing","Make sure that you're taking steps to be agile, too. People cannot be ""agile"" and have strict deadlines at the same time. All that leads to is cutting corners and bad quality software. Setting goals are completely fine, but be flexible and make sure not EVERYTHING is a high priority... weigh initiatives against each other, then decide what pieces are high priority versus medium versus low. Your dev teams will thank … 
Show More"
C000042,R00367,4/13/2019, Operations Associate,"Jersey City, NJ",Current Employee ,Ops Associate,More than a year,0,"Great Benefits, Friendly co-workers, good work-life balance","Low pay, monotonous work, could be very boring work material at times",
